key,mtime,map,y,is_ct,side_prior,pistol_rate_gap,fk_gap,tk_gap,call_early_winrate,call_mid_winrate,call_early_alive_end,call_mid_alive_end,call_early_future_kill,call_mid_future_kill,form_gap
hltv_2391761_105949_parivision_vs_spirit_m2_ancient,1774125379.5151987,de_ancient,0,0,0.4903846153846154,-0.20782889426957224,0.019806763285024162,0.020772946859903357,-0.004532965832385716,-0.0050958139695527205,0.08178259452197167,0.08058917924195808,0.04714338417315045,0.05344598421249841,-0.06547596624117413
hltv_2391761_105949_parivision_vs_spirit_m2_ancient,1774125379.5151987,de_ancient,1,1,0.5096153846153846,-0.20782889426957224,0.019806763285024162,0.020772946859903357,-0.004532965832385716,-0.0050958139695527205,0.08178259452197167,0.08058917924195808,0.04714338417315045,0.05344598421249841,-0.06547596624117413
hltv_2391762_105958_the_mongolz_vs_vitality_m1_mirage,1774132063.3917305,de_mirage,0,1,0.5592105263157895,-0.10101679929266139,-0.012913165266106447,0.0022969187675070113,0.0268736800491165,0.09271897163673637,-0.04911255668422726,-0.0711835879624867,0.025692784606523744,-0.013727738466049633,0.20710627447560148
hltv_2391762_105958_the_mongolz_vs_vitality_m1_mirage,1774132063.3917305,de_mirage,1,0,0.4407894736842105,-0.10101679929266139,-0.012913165266106447,0.0022969187675070113,0.0268736800491165,0.09271897163673637,-0.04911255668422726,-0.0711835879624867,0.025692784606523744,-0.013727738466049633,0.20710627447560148
hltv_2391762_105958_the_mongolz_vs_vitality_m2_overpass,1774134407.831258,de_overpass,0,0,0.5568181818181819,-0.09361254541977432,-0.046666666666666634,0.03069444444444444,-0.00317313516007367,-0.02747822883888623,0.0940127847214825,0.07937689319759578,0.060437931883041196,0.0476127351921648,0.25169488024444825
hltv_2391762_105958_the_mongolz_vs_vitality_m2_overpass,1774134407.831258,de_overpass,1,1,0.4431818181818182,-0.09361254541977432,-0.046666666666666634,0.03069444444444444,-0.00317313516007367,-0.02747822883888623,0.0940127847214825,0.07937689319759578,0.060437931883041196,0.0476127351921648,0.25169488024444825
hltv_2391764_105977_tyloo_vs_falcons_m2_ancient,1774187678.2205353,de_ancient,1,0,0.4722222222222222,-0.042972699696663286,-0.051372549019607854,-0.022058823529411763,0.0071924041553884654,-0.07118163086317042,0.0239517524437729,0.025047106840552502,-0.010477746503728791,0.010688661409852473,0.19925116120125108
hltv_2391764_105977_tyloo_vs_falcons_m2_ancient,1774187678.2205353,de_ancient,1,1,0.5277777777777778,-0.042972699696663286,-0.051372549019607854,-0.022058823529411763,0.0071924041553884654,-0.07118163086317042,0.0239517524437729,0.025047106840552502,-0.010477746503728791,0.010688661409852473,0.19925116120125108
hltv_2391764_105977_tyloo_vs_falcons_m1_inferno,1774187719.161227,de_inferno,0,1,0.47413793103448276,0.10302197802197799,-0.03416666666666667,-0.010000000000000009,0.010335739292283597,0.047043506224806686,0.16896610438880177,0.14066283869010215,0.08096725393259074,0.07474630970268681,0.19925116120125108
hltv_2391764_105977_tyloo_vs_falcons_m1_inferno,1774187719.161227,de_inferno,1,0,0.5258620689655172,0.10302197802197799,-0.03416666666666667,-0.010000000000000009,0.010335739292283597,0.047043506224806686,0.16896610438880177,0.14066283869010215,0.08096725393259074,0.07474630970268681,0.19925116120125108
hltv_2391763_105981_nrg_vs_furia_m2_nuke,1774198840.5303545,de_nuke,0,0,0.48684210526315785,-0.03709235748070694,0.065,0.07249999999999998,-0.12037174242841708,-0.07851116492520493,-0.04709694800751291,-0.05779513799073982,-0.013247215445086002,0.029808568586167927,-0.1119406467675464
hltv_2391763_105981_nrg_vs_furia_m2_nuke,1774198840.5303545,de_nuke,1,1,0.5131578947368421,-0.03709235748070694,0.065,0.07249999999999998,-0.12037174242841708,-0.07851116492520493,-0.04709694800751291,-0.05779513799073982,-0.013247215445086002,0.029808568586167927,-0.1119406467675464
hltv_2391763_105981_nrg_vs_furia_m1_mirage,1774198848.6203587,de_mirage,0,1,0.5448717948717948,-0.03451178451178449,0.03238095238095237,0.046666666666666634,0.01760916309523164,0.043724574596780974,0.15011715531510067,0.10101532479539121,0.07001051114105222,0.06311934891676196,0.10322082356836745
hltv_2391763_105981_nrg_vs_furia_m1_mirage,1774198848.6203587,de_mirage,0,0,0.4551282051282052,-0.03451178451178449,0.03238095238095237,0.046666666666666634,0.01760916309523164,0.043724574596780974,0.15011715531510067,0.10101532479539121,0.07001051114105222,0.06311934891676196,0.10322082356836745
hltv_2391765_105987_liquid_vs_the_mongolz_m1_ancient,1774208568.374808,de_ancient,0,0,0.4732142857142857,-0.3002028397565923,-0.10360275689223056,0.012640977443609008,0.10385560193694343,0.2687826808439808,-0.08063579783128605,0.014774073567846824,-0.02171474885336261,-0.05519867128002831,-0.1765740359491508
hltv_2391765_105987_liquid_vs_the_mongolz_m1_ancient,1774208568.374808,de_ancient,0,1,0.5267857142857143,-0.3002028397565923,-0.10360275689223056,0.012640977443609008,0.10385560193694343,0.2687826808439808,-0.08063579783128605,0.014774073567846824,-0.02171474885336261,-0.05519867128002831,-0.1765740359491508
hltv_2391765_105987_liquid_vs_the_mongolz_m2_mirage,1774208619.1100097,de_mirage,0,1,0.54375,-0.36845286059629334,-0.06931372549019608,0.028137254901960784,0.0011704283618311218,0.021000441193646247,-0.0342501862748153,-0.018298299214648428,-0.01430074637379003,-0.0220662840363946,-0.16210134676509336
hltv_2391765_105987_liquid_vs_the_mongolz_m2_mirage,1774208619.1100097,de_mirage,0,0,0.45625000000000004,-0.36845286059629334,-0.06931372549019608,0.028137254901960784,0.0011704283618311218,0.021000441193646247,-0.0342501862748153,-0.018298299214648428,-0.01430074637379003,-0.0220662840363946,-0.16210134676509336
hltv_2391766_105994_9z_vs_spirit_m1_overpass,1774217357.6093626,de_overpass,0,0,0.5326086956521738,-0.05319148936170215,-0.09999999999999999,-0.085,0.04123145128387018,-0.07415634546110028,0.10873801277942119,0.03512636069631292,0.015272069375425024,-0.016367870376970184,-0.4675056108617687
hltv_2391766_105994_9z_vs_spirit_m1_overpass,1774217357.6093626,de_overpass,1,1,0.4673913043478261,-0.05319148936170215,-0.09999999999999999,-0.085,0.04123145128387018,-0.07415634546110028,0.10873801277942119,0.03512636069631292,0.015272069375425024,-0.016367870376970184,-0.4675056108617687
hltv_2391766_105994_9z_vs_spirit_m2_dust2,1774217360.8041246,de_dust2,0,1,0.5078125,-0.04807692307692313,-0.061212121212121225,-0.03818181818181818,0.01866111525568115,-4.898948492446098e-05,-0.027066004727758275,-0.07385760032933097,-0.012976457886529458,0.0002571813617942009,-0.4727167362728536
hltv_2391766_105994_9z_vs_spirit_m2_dust2,1774217360.8041246,de_dust2,0,0,0.4921875,-0.04807692307692313,-0.061212121212121225,-0.03818181818181818,0.01866111525568115,-4.898948492446098e-05,-0.027066004727758275,-0.07385760032933097,-0.012976457886529458,0.0002571813617942009,-0.4727167362728536
hltv_2391767_106016_natus_vincere_vs_aurora_m1_anubis,1774270307.1024935,de_anubis,0,1,0.48214285714285715,-0.1298445023285184,-0.013333333333333336,-0.0625,-0.016305072356045613,0.02151884624353001,-0.027464649543641084,0.013236739251846819,-0.01446877824702858,0.041524591986289494,0.04415967698061607
hltv_2391767_106016_natus_vincere_vs_aurora_m1_anubis,1774270307.1024935,de_anubis,0,0,0.5178571428571428,-0.1298445023285184,-0.013333333333333336,-0.0625,-0.016305072356045613,0.02151884624353001,-0.027464649543641084,0.013236739251846819,-0.01446877824702858,0.041524591986289494,0.04415967698061607
hltv_2391767_106016_natus_vincere_vs_aurora_m2_nuke,1774270406.915978,de_nuke,0,1,0.5375,-0.16710069444444442,-0.0215238095238095,-0.06799999999999995,0.007045980796996587,0.0067022655559834665,-0.03587388034787875,-0.016016623060842117,-0.019034165777126244,-0.009067420117382485,0.031709268791787995
hltv_2391767_106016_natus_vincere_vs_aurora_m2_nuke,1774270406.915978,de_nuke,1,0,0.4625,-0.16710069444444442,-0.0215238095238095,-0.06799999999999995,0.007045980796996587,0.0067022655559834665,-0.03587388034787875,-0.016016623060842117,-0.019034165777126244,-0.009067420117382485,0.031709268791787995
hltv_2391768_106031_falcons_vs_furia_m1_mirage,1774286044.2074878,de_mirage,1,1,0.5426829268292683,-0.2265394542772861,0.03847452856740782,0.07990430622009569,-0.2877564399267104,-0.11910850694030445,-0.12355708865010173,-0.024050841381460075,0.0244367251247678,-0.004803618104654628,0.018397420612037047
hltv_2391768_106031_falcons_vs_furia_m1_mirage,1774286044.2074878,de_mirage,0,0,0.45731707317073167,-0.2265394542772861,0.03847452856740782,0.07990430622009569,-0.2877564399267104,-0.11910850694030445,-0.12355708865010173,-0.024050841381460075,0.0244367251247678,-0.004803618104654628,0.018397420612037047
hltv_2391769_106050_parivision_vs_vitality_m1_mirage,1774293453.272756,de_mirage,1,1,0.5535714285714286,0.11386733185513676,-0.014215686274509795,0.0039215686274509665,-0.22553367101970206,-0.1997629611200344,-0.027544090460554116,-0.004889672182719518,0.02613861191372946,0.027374360809895637,0.3423806042743589
hltv_2391769_106050_parivision_vs_vitality_m1_mirage,1774293453.272756,de_mirage,1,0,0.4464285714285714,0.11386733185513676,-0.014215686274509795,0.0039215686274509665,-0.22553367101970206,-0.1997629611200344,-0.027544090460554116,-0.004889672182719518,0.02613861191372946,0.027374360809895637,0.3423806042743589
hltv_2391769_106050_parivision_vs_vitality_m2_inferno,1774296877.1324031,de_inferno,0,1,0.4583333333333333,0.15625,-0.0040000000000000036,0.006666666666666682,0.0012762977858777336,-0.0027674558940565808,0.021918244503613904,-0.009693908176657329,0.01247391671461684,0.0009502103233154924,0.3317785036621162
hltv_2391769_106050_parivision_vs_vitality_m2_inferno,1774296877.1324031,de_inferno,1,0,0.5416666666666667,0.15625,-0.0040000000000000036,0.006666666666666682,0.0012762977858777336,-0.0027674558940565808,0.021918244503613904,-0.009693908176657329,0.01247391671461684,0.0009502103233154924,0.3317785036621162
hltv_2391770_106061_the_mongolz_vs_spirit_m1_nuke,1774303565.5468197,de_nuke,0,1,0.5119047619047619,-0.027665317139001333,-0.05357142857142856,-0.015476190476190477,0.23678794310571583,0.0521085669551844,0.060745987305600324,0.015063696030037377,-0.040095777127038046,0.023040410643647535,0.03804162610340628
hltv_2391770_106061_the_mongolz_vs_spirit_m1_nuke,1774303565.5468197,de_nuke,1,0,0.48809523809523814,-0.027665317139001333,-0.05357142857142856,-0.015476190476190477,0.23678794310571583,0.0521085669551844,0.060745987305600324,0.015063696030037377,-0.040095777127038046,0.023040410643647535,0.03804162610340628
hltv_2391770_106061_the_mongolz_vs_spirit_m2_overpass,1774306169.7147303,de_overpass,1,0,0.5104166666666667,-0.027788573649436432,-0.03240286029759712,-0.0398838004101162,-0.0012154108521007512,0.01690488052083383,-0.029007709234262158,0.035029784996331415,-0.023484738514013725,0.00459892414065971,0.017547254873366714
hltv_2391770_106061_the_mongolz_vs_spirit_m2_overpass,1774306169.7147303,de_overpass,1,1,0.4895833333333333,-0.027788573649436432,-0.03240286029759712,-0.0398838004101162,-0.0012154108521007512,0.01690488052083383,-0.029007709234262158,0.035029784996331415,-0.023484738514013725,0.00459892414065971,0.017547254873366714
hltv_2391771_106232_aurora_vs_the_mongolz_m1_inferno,1774624292.929129,de_inferno,0,0,0.5564516129032258,-0.1678485987696514,-0.038989054423837016,-0.02095013681970201,0.1283476372731856,0.05846744268467474,-0.05928125941882306,-0.08657645999135077,-0.02898441836298732,-0.028578937474928123,-0.021444719589429086
hltv_2391771_106232_aurora_vs_the_mongolz_m1_inferno,1774624292.929129,de_inferno,1,1,0.4435483870967742,-0.1678485987696514,-0.038989054423837016,-0.02095013681970201,0.1283476372731856,0.05846744268467474,-0.05928125941882306,-0.08657645999135077,-0.02898441836298732,-0.028578937474928123,-0.021444719589429086
hltv_2391772_106241_parivision_vs_falcons_m2_ancient,1774637946.1485746,de_ancient,1,1,0.5258620689655172,0.32364326658229736,-0.0615811965811966,-0.09384615384615383,-0.26517151550337553,-0.07894343144677807,-0.09219700172920464,-0.014095706962938825,0.053024569312862646,-0.019754489312858392,0.0637699292013863
hltv_2391772_106241_parivision_vs_falcons_m2_ancient,1774637946.1485746,de_ancient,0,0,0.47413793103448276,0.32364326658229736,-0.0615811965811966,-0.09384615384615383,-0.26517151550337553,-0.07894343144677807,-0.09219700172920464,-0.014095706962938825,0.053024569312862646,-0.019754489312858392,0.0637699292013863
hltv_2391773_106290_vitality_vs_aurora_m1_inferno,1774712304.7769606,de_inferno,0,0,0.5390625,-0.09057971014492755,-0.005847953216374269,-0.029824561403508726,-0.0727681117490685,-0.1026809596933223,-0.0014238586015619115,-0.006713874330377845,0.012863198731419612,-0.025031738796389036,-0.27110394567792967
hltv_2391773_106290_vitality_vs_aurora_m1_inferno,1774712304.7769606,de_inferno,0,1,0.4609375,-0.09057971014492755,-0.005847953216374269,-0.029824561403508726,-0.0727681117490685,-0.1026809596933223,-0.0014238586015619115,-0.006713874330377845,0.012863198731419612,-0.025031738796389036,-0.27110394567792967
hltv_2391773_106290_vitality_vs_aurora_m2_nuke,1774713263.975837,de_nuke,0,1,0.48863636363636365,-0.12916694955529906,-0.01428571428571429,-0.03642857142857142,0.007153911532502888,-0.004553878400826328,-0.019985807461155802,-0.10006553903106791,-0.027238424750454016,-0.047429122149818204,-0.2943298397437868
hltv_2391773_106290_vitality_vs_aurora_m2_nuke,1774713263.975837,de_nuke,1,0,0.5113636363636364,-0.12916694955529906,-0.01428571428571429,-0.03642857142857142,0.007153911532502888,-0.004553878400826328,-0.019985807461155802,-0.10006553903106791,-0.027238424750454016,-0.047429122149818204,-0.2943298397437868
hltv_2391774_106313_natus_vincere_vs_parivision_m1_dust2,1774724438.7735646,de_dust2,0,1,0.5075757575757576,0.21129921764781323,0.0016835016835016897,0.039898989898989934,-0.07789860402969395,-0.06536262319103286,-0.047493769097166405,-0.03872445909169442,0.02916830573798601,0.0498783375373959,0.028183467540134205
hltv_2391774_106313_natus_vincere_vs_parivision_m1_dust2,1774724438.7735646,de_dust2,0,0,0.49242424242424243,0.21129921764781323,0.0016835016835016897,0.039898989898989934,-0.07789860402969395,-0.06536262319103286,-0.047493769097166405,-0.03872445909169442,0.02916830573798601,0.0498783375373959,0.028183467540134205
hltv_2391774_106313_natus_vincere_vs_parivision_m2_inferno,1774724447.0566127,de_inferno,0,1,0.4621212121212121,0.1647505037335546,0.009472049689441,0.03493788819875773,-0.008195305037955736,0.021361760763170756,0.028168576514132238,0.0634811446069593,0.019798005402751118,0.021569251459362337,0.048168961252165216
hltv_2391774_106313_natus_vincere_vs_parivision_m2_inferno,1774724447.0566127,de_inferno,1,0,0.5378787878787878,0.1647505037335546,0.009472049689441,0.03493788819875773,-0.008195305037955736,0.021361760763170756,0.028168576514132238,0.0634811446069593,0.019798005402751118,0.021569251459362337,0.048168961252165216
hltv_2391775_106366_vitality_vs_natus_vincere_m2_anubis,1774790073.9480212,de_anubis,1,0,0.5166666666666666,-0.0175022583559169,-0.012499999999999997,-0.025000000000000022,-0.00955815889299616,0.06097484508535134,-0.06958518621672877,-0.02012771839818822,0.05664287579835903,-0.03024694679807216,0.2971348978371039
hltv_2391775_106366_vitality_vs_natus_vincere_m2_anubis,1774790073.9480212,de_anubis,0,1,0.48333333333333334,-0.0175022583559169,-0.012499999999999997,-0.025000000000000022,-0.00955815889299616,0.06097484508535134,-0.06958518621672877,-0.02012771839818822,0.05664287579835903,-0.03024694679807216,0.2971348978371039
hltv_2391775_106366_vitality_vs_natus_vincere_m3_dust2,1774792482.857188,de_dust2,1,0,0.49264705882352944,-0.01693860619469023,-0.01200000000000001,-0.027272727272727282,-0.002201038815839329,0.003875789991091061,-0.017140591981487707,-0.016841453815576224,-0.007593955787071394,-0.007170589353537038,0.2879000467649042
hltv_2391775_106366_vitality_vs_natus_vincere_m3_dust2,1774792482.857188,de_dust2,0,1,0.5073529411764706,-0.01693860619469023,-0.01200000000000001,-0.027272727272727282,-0.002201038815839329,0.003875789991091061,-0.017140591981487707,-0.016841453815576224,-0.007593955787071394,-0.007170589353537038,0.2879000467649042
hltv_2393081_107105_vitality_vs_red_canids_m1_nuke,1776087816.0,de_nuke,1,1,0.4673913043478261,,,,,,,,,,
hltv_2393081_107105_vitality_vs_red_canids_m1_nuke,1776087816.0,de_nuke,1,0,0.5326086956521738,,,,,,,,,,
hltv_2393082_107108_gentle_mates_vs_g2_m1_inferno,1776088509.0,de_inferno,1,0,0.5514705882352942,,,,,,,,,,
hltv_2393082_107108_gentle_mates_vs_g2_m1_inferno,1776088509.0,de_inferno,1,1,0.4485294117647059,,,,,,,,,,
hltv_2393081_107105_vitality_vs_red_canids_m2_overpass,1776091444.0,de_overpass,1,0,0.51,0.35315040650406504,0.10416666666666667,-0.041666666666666685,-0.0032727398432892407,0.006604290564962145,0.08432695189886585,0.169109285926052,0.05042906982149731,0.06783167557887892,0.7236843133423021
hltv_2393081_107105_vitality_vs_red_canids_m2_overpass,1776091444.0,de_overpass,1,1,0.49,0.35315040650406504,0.10416666666666667,-0.041666666666666685,-0.0032727398432892407,0.006604290564962145,0.08432695189886585,0.169109285926052,0.05042906982149731,0.06783167557887892,0.7236843133423021
hltv_2393083_107110_spirit_vs_liquid_m2_dust2,1776100769.0,de_dust2,1,1,0.4928571428571429,-0.3717194570135747,,,,,,,,,-0.21053388275368562
hltv_2393083_107110_spirit_vs_liquid_m2_dust2,1776100769.0,de_dust2,1,0,0.5071428571428571,-0.3717194570135747,,,,,,,,,-0.21053388275368562
hltv_2393084_107112_3dmax_vs_falcons_m1_inferno,1776100950.0,de_inferno,1,1,0.45,0.1497097242380262,0.02055137844611529,0.0028822055137844582,-0.018327746454222194,-0.0266448327621831,0.007265633595129328,-0.01654382812792371,-0.010011933396098571,-0.0037803170324503532,0.33295785318614696
hltv_2393084_107112_3dmax_vs_falcons_m1_inferno,1776100950.0,de_inferno,1,0,0.55,0.1497097242380262,0.02055137844611529,0.0028822055137844582,-0.018327746454222194,-0.0266448327621831,0.007265633595129328,-0.01654382812792371,-0.010011933396098571,-0.0037803170324503532,0.33295785318614696
hltv_2393084_107112_3dmax_vs_falcons_m2_ancient,1776103681.0,de_ancient,1,0,0.45833333333333337,0.20160875160875164,0.02015151515151515,0.004090909090909076,-0.002316956667729242,0.01930647281103326,0.010574286621267304,0.0543171287363875,0.005063559034589715,0.014660299646460262,0.33295785318614696
hltv_2393084_107112_3dmax_vs_falcons_m2_ancient,1776103681.0,de_ancient,1,1,0.5416666666666666,0.20160875160875164,0.02015151515151515,0.004090909090909076,-0.002316956667729242,0.01930647281103326,0.010574286621267304,0.0543171287363875,0.005063559034589715,0.014660299646460262,0.33295785318614696
hltv_2393086_107114_b8_vs_natus_vincere_m1_ancient,1776105178.0,de_ancient,1,1,0.5403225806451613,-0.009575826358348638,0.05153846153846153,0.03230769230769234,0.027573680677733026,0.1587796357541248,-0.0629333323347599,0.02076611091836089,-0.010440395636313105,-0.008063974657214645,0.026943585579218596
hltv_2393086_107114_b8_vs_natus_vincere_m1_ancient,1776105178.0,de_ancient,1,0,0.45967741935483875,-0.009575826358348638,0.05153846153846153,0.03230769230769234,0.027573680677733026,0.1587796357541248,-0.0629333323347599,0.02076611091836089,-0.010440395636313105,-0.008063974657214645,0.026943585579218596
hltv_2393088_107115_legacy_vs_mouz_m1_dust2,1776107494.0,de_dust2,1,0,0.5069444444444444,,,,,,,,,,
hltv_2393088_107115_legacy_vs_mouz_m1_dust2,1776107494.0,de_dust2,1,1,0.4930555555555556,,,,,,,,,,
hltv_2393086_107114_b8_vs_natus_vincere_m2_inferno,1776108645.0,de_inferno,0,0,0.5486111111111112,0.05434782608695654,0.04747474747474749,0.04175084175084173,0.014739550169158122,0.02623422950063481,0.17222385640930052,0.4168330196915876,0.1022816141694301,0.13725398856476423,0.09841106978833512
hltv_2393086_107114_b8_vs_natus_vincere_m2_inferno,1776108645.0,de_inferno,0,1,0.4513888888888889,0.05434782608695654,0.04747474747474749,0.04175084175084173,0.014739550169158122,0.02623422950063481,0.17222385640930052,0.4168330196915876,0.1022816141694301,0.13725398856476423,0.09841106978833512
hltv_2393088_107115_legacy_vs_mouz_m2_inferno,1776111441.0,de_inferno,0,1,0.4527027027027027,0.4050925925925926,-0.06190476190476191,-0.08095238095238096,-0.003500870970614245,0.002010540644065195,0.06531698339408609,0.011290612794686072,0.035993892539878114,0.035030530568626594,
hltv_2393088_107115_legacy_vs_mouz_m2_inferno,1776111441.0,de_inferno,1,0,0.5472972972972974,0.4050925925925926,-0.06190476190476191,-0.08095238095238096,-0.003500870970614245,0.002010540644065195,0.06531698339408609,0.011290612794686072,0.035993892539878114,0.035030530568626594,
hltv_2393085_107116_furia_vs_passion_ua_m1_inferno,1776115136.0,de_inferno,1,1,0.4407894736842105,,,,,,,,,,
hltv_2393085_107116_furia_vs_passion_ua_m1_inferno,1776115136.0,de_inferno,1,0,0.5592105263157895,,,,,,,,,,
hltv_2393087_107117_aurora_vs_hotu_m1_mirage,1776117480.0,de_mirage,1,1,0.5523255813953488,,,,,,,,,,
hltv_2393087_107117_aurora_vs_hotu_m1_mirage,1776117480.0,de_mirage,1,0,0.4476744186046512,,,,,,,,,,
hltv_2393085_107116_furia_vs_passion_ua_m2_mirage,1776118984.0,de_mirage,1,0,0.44886363636363635,0.2921747967479675,-0.016666666666666663,0.13333333333333336,-0.006704855887323169,0.016468497066408627,0.13105838037553813,0.22743637988154536,0.07951896931170649,0.09338447054684673,0.8031757726412982
hltv_2393085_107116_furia_vs_passion_ua_m2_mirage,1776118984.0,de_mirage,1,1,0.5511363636363636,0.2921747967479675,-0.016666666666666663,0.13333333333333336,-0.006704855887323169,0.016468497066408627,0.13105838037553813,0.22743637988154536,0.07951896931170649,0.09338447054684673,0.8031757726412982
hltv_2393087_107117_aurora_vs_hotu_m2_dust2,1776122568.0,de_dust2,1,0,0.5067567567567568,0.23080065359477125,0.09,0.12666666666666665,-0.002246102134908612,-0.018731263747564397,0.11853243577419575,0.13974148361938737,0.0742608730275644,0.05723508477435829,0.6465417678285019
hltv_2393087_107117_aurora_vs_hotu_m2_dust2,1776122568.0,de_dust2,0,1,0.49324324324324326,0.23080065359477125,0.09,0.12666666666666665,-0.002246102134908612,-0.018731263747564397,0.11853243577419575,0.13974148361938737,0.0742608730275644,0.05723508477435829,0.6465417678285019
hltv_2393225_107127_red_canids_vs_gentle_mates_m1_mirage,1776174479.0,de_mirage,0,1,0.55,0.6971153846153846,-0.05,-0.2,0.09433164284043138,0.04022554063935574,0.04906291667405127,0.034806621754707945,0.003111855830659538,0.03542625393206528,
hltv_2393225_107127_red_canids_vs_gentle_mates_m1_mirage,1776174479.0,de_mirage,0,0,0.44999999999999996,0.6971153846153846,-0.05,-0.2,0.09433164284043138,0.04022554063935574,0.04906291667405127,0.034806621754707945,0.003111855830659538,0.03542625393206528,
hltv_2393225_107127_red_canids_vs_gentle_mates_m2_ancient,1776177725.0,de_ancient,1,0,0.4609375,0.1388888888888889,-0.03333333333333333,-0.13333333333333333,0.004344097952237946,0.022855953098693926,0.032970877309902114,0.05328292020350389,0.01229330254030725,0.016250802664405928,
hltv_2393225_107127_red_canids_vs_gentle_mates_m2_ancient,1776177725.0,de_ancient,1,1,0.5390625,0.1388888888888889,-0.03333333333333333,-0.13333333333333333,0.004344097952237946,0.022855953098693926,0.032970877309902114,0.05328292020350389,0.01229330254030725,0.016250802664405928,
hltv_2393227_107132_liquid_vs_3dmax_m2_ancient,1776190010.0,de_ancient,0,1,0.5378787878787878,-0.12615384615384612,0.02696078431372549,0.033946078431372546,-0.03478635432414556,-0.004460141183944721,0.04668834807789657,0.05971345505068287,-0.017060955295931657,0.07223171617224894,0.15668657222471996
hltv_2393227_107132_liquid_vs_3dmax_m2_ancient,1776190010.0,de_ancient,0,0,0.46212121212121215,-0.12615384615384612,0.02696078431372549,0.033946078431372546,-0.03478635432414556,-0.004460141183944721,0.04668834807789657,0.05971345505068287,-0.017060955295931657,0.07223171617224894,0.15668657222471996
hltv_2393226_107133_spirit_vs_falcons_m2_mirage,1776190292.0,de_mirage,0,0,0.45108695652173914,0.1439655172413793,-0.07908902691511385,-0.07490683229813663,0.041180155900752746,0.1177499214231762,-0.0006986698579882766,0.06593001815364757,0.035531230451279594,-0.039710756603819175,-0.03426260179225864
hltv_2393226_107133_spirit_vs_falcons_m2_mirage,1776190292.0,de_mirage,0,1,0.5489130434782609,0.1439655172413793,-0.07908902691511385,-0.07490683229813663,0.041180155900752746,0.1177499214231762,-0.0006986698579882766,0.06593001815364757,0.035531230451279594,-0.039710756603819175,-0.03426260179225864
hltv_2393228_107138_natus_vincere_vs_furia_m1_mirage,1776193253.0,de_mirage,0,1,0.5478723404255319,-0.034965034965035,-0.023142857142857146,-0.06128571428571428,-0.09587897443296595,0.2067410801125279,0.015101426632747661,0.13944041323648415,0.08266065892480984,0.07012681848952529,0.061968545612554264
hltv_2393228_107138_natus_vincere_vs_furia_m1_mirage,1776193253.0,de_mirage,0,0,0.4521276595744681,-0.034965034965035,-0.023142857142857146,-0.06128571428571428,-0.09587897443296595,0.2067410801125279,0.015101426632747661,0.13944041323648415,0.08266065892480984,0.07012681848952529,0.061968545612554264
hltv_2393229_107137_b8_vs_passion_ua_m1_overpass,1776193602.0,de_overpass,0,0,0.5096153846153846,-0.42429792429792423,0.02500000000000001,-0.15,-0.098557012633822,0.1836177148383622,-0.15515698080907908,-0.13795533616088473,-0.02536449625614917,-0.07685404058747908,-0.4272053464224754
hltv_2393229_107137_b8_vs_passion_ua_m1_overpass,1776193602.0,de_overpass,0,1,0.49038461538461536,-0.42429792429792423,0.02500000000000001,-0.15,-0.098557012633822,0.1836177148383622,-0.15515698080907908,-0.13795533616088473,-0.02536449625614917,-0.07685404058747908,-0.4272053464224754
hltv_2393229_107137_b8_vs_passion_ua_m2_mirage,1776196352.0,de_mirage,0,1,0.546875,-0.49019607843137253,0.023076923076923078,-0.08717948717948716,-0.00481391438890072,0.014118462207050375,-0.010498714774888118,-0.003332019065058367,-0.014425489559760418,-0.03359562516792941,-0.309850890065649
hltv_2393229_107137_b8_vs_passion_ua_m2_mirage,1776196352.0,de_mirage,0,0,0.453125,-0.49019607843137253,0.023076923076923078,-0.08717948717948716,-0.00481391438890072,0.014118462207050375,-0.010498714774888118,-0.003332019065058367,-0.014425489559760418,-0.03359562516792941,-0.309850890065649
hltv_2393228_107138_natus_vincere_vs_furia_m2_dust2,1776196490.0,de_dust2,1,0,0.5197368421052632,-0.06947266815687869,-0.02957559681697612,-0.055437665782493345,-0.008170440488996178,-0.05212760059444921,-0.1049519661955321,-0.21447279872963998,-0.05793903413030188,-0.09077307990440853,0.03009627930322189
hltv_2393228_107138_natus_vincere_vs_furia_m2_dust2,1776196490.0,de_dust2,1,1,0.48026315789473684,-0.06947266815687869,-0.02957559681697612,-0.055437665782493345,-0.008170440488996178,-0.05212760059444921,-0.1049519661955321,-0.21447279872963998,-0.05793903413030188,-0.09077307990440853,0.03009627930322189
hltv_2393231_107139_legacy_vs_hotu_m1_dust2,1776201260.0,de_dust2,1,1,0.4807692307692308,0.3846153846153846,-0.05,-0.05,-0.20146722016292018,-0.2650637224767506,0.026336274433788054,-0.03467728486766397,0.026593715991612032,0.022813241178385124,
hltv_2393231_107139_legacy_vs_hotu_m1_dust2,1776201260.0,de_dust2,0,0,0.5192307692307692,0.3846153846153846,-0.05,-0.05,-0.20146722016292018,-0.2650637224767506,0.026336274433788054,-0.03467728486766397,0.026593715991612032,0.022813241178385124,
hltv_2393230_107140_mouz_vs_aurora_m1_dust2,1776204765.0,de_dust2,0,0,0.50625,0.009381651170606076,0.031231671554252202,0.051759530791788855,0.20399680020052713,0.2128333700835196,0.02487298675165861,0.02950111748786849,0.009884643227905665,0.0013281264712645124,0.09256867462494255
