is_ct,form_gap,pistol_rate_gap,call_early_winrate,call_mid_winrate,call_early_alive_end,call_mid_alive_end,call_early_future_kill,call_mid_future_kill,y,mtime,key,map,p_cal
0,-0.05178983472459733,-0.07038411174159759,0.00996789593724845,0.06290185923429159,0.06924623513387684,0.10607660327195967,0.037614489695279085,0.031340722122776554,0,1778718899.0,hltv_2394172_108000_gamerlegion_vs_astralis_m2_ancient,de_ancient,0.5359498051920735
1,-0.05178983472459733,-0.07038411174159759,0.00996789593724845,0.06290185923429159,0.06924623513387684,0.10607660327195967,0.037614489695279085,0.031340722122776554,1,1778718899.0,hltv_2394172_108000_gamerlegion_vs_astralis_m2_ancient,de_ancient,0.537082247522477
1,-0.12511744929570673,0.06302521008403361,0.0005050963971487965,-0.0192724153406591,0.025966027246342616,-0.007812832407804504,0.00778235915352693,0.012778266465451549,1,1778722331.0,hltv_2394171_108002_natus_vincere_vs_legacy_m2_ancient,de_ancient,0.5279062399831201
0,-0.12511744929570673,0.06302521008403361,0.0005050963971487965,-0.0192724153406591,0.025966027246342616,-0.007812832407804504,0.00778235915352693,0.012778266465451549,0,1778722331.0,hltv_2394171_108002_natus_vincere_vs_legacy_m2_ancient,de_ancient,0.5268007486760983
0,0.03182604264654039,0.00011835720203579037,-0.3127302396706653,-0.3373496165470241,0.0006414029241312291,0.04469410695993303,-0.004527475241232981,0.04286301804755405,1,1778826200.8691208,hltv_2394149_108024_mouz_vs_aurora_m1_dust2,de_dust2,0.4901835859772928
1,0.03182604264654039,0.00011835720203579037,-0.3127302396706653,-0.3373496165470241,0.0006414029241312291,0.04469410695993303,-0.004527475241232981,0.04286301804755405,1,1778826200.8691208,hltv_2394149_108024_mouz_vs_aurora_m1_dust2,de_dust2,0.49060628954343327
1,0.02055259831260644,0.027126900142773136,0.005426372650972788,-0.013514078063340373,0.015047357387376337,-0.003972863700390017,0.008898039821974901,0.00734135636848926,0,1778829476.3772542,hltv_2394149_108024_mouz_vs_aurora_m2_nuke,de_nuke,0.5327042726975159
0,0.02055259831260644,0.027126900142773136,0.005426372650972788,-0.013514078063340373,0.015047357387376337,-0.003972863700390017,0.008898039821974901,0.00734135636848926,0,1778829476.3772542,hltv_2394149_108024_mouz_vs_aurora_m2_nuke,de_nuke,0.5334972977173347
1,0.2072280960083103,-0.08620689655172414,0.009265992445564253,0.03843953074401596,0.0014545149738591778,0.034165471685203785,0.034142039427164705,-0.011440163948025717,1,1778855899.1071777,hltv_2394151_108031_9z_vs_magic_m2_mirage,de_mirage,0.5013108525983203
0,0.2072280960083103,-0.08620689655172414,0.009265992445564253,0.03843953074401596,0.0014545149738591778,0.034165471685203785,0.034142039427164705,-0.011440163948025717,1,1778855899.1071777,hltv_2394151_108031_9z_vs_magic_m2_mirage,de_mirage,0.5025985832265407
0,0.2072280960083103,0.018456995201181214,-0.002790478538898633,-0.018442151334341184,0.20095173969497296,0.15366109264423974,0.11916657011624365,0.09615148822725728,0,1778855917.0391116,hltv_2394151_108031_9z_vs_magic_m1_dust2,de_dust2,0.48407428055827273
1,0.2072280960083103,0.018456995201181214,-0.002790478538898633,-0.018442151334341184,0.20095173969497296,0.15366109264423974,0.11916657011624365,0.09615148822725728,0,1778855917.0391116,hltv_2394151_108031_9z_vs_magic_m1_dust2,de_dust2,0.48407428055827273
0,0.08522735949668535,-0.07588506782236726,0.20110260454272733,-0.13764020079871614,0.14439708669688206,0.07429977900997503,-0.008242647416377424,0.02234455552585074,1,1778871908.7960496,hltv_2394152_108042_furia_vs_falcons_m2_nuke,de_nuke,0.49930566619090616
1,0.08522735949668535,-0.07588506782236726,0.20110260454272733,-0.13764020079871614,0.14439708669688206,0.07429977900997503,-0.008242647416377424,0.02234455552585074,0,1778871908.7960496,hltv_2394152_108042_furia_vs_falcons_m2_nuke,de_nuke,0.49930566619090616
1,0.08776204412100169,-0.07371076233183854,-0.003010736372347389,-0.004235954583301893,0.03256067353783676,0.027448318810154082,0.01818119886559727,0.015082486971939646,1,1778875513.4945235,hltv_2394152_108042_furia_vs_falcons_m3_dust2,de_dust2,0.5125136883857643
0,0.08776204412100169,-0.07371076233183854,-0.003010736372347389,-0.004235954583301893,0.03256067353783676,0.027448318810154082,0.01818119886559727,0.015082486971939646,0,1778875513.4945235,hltv_2394152_108042_furia_vs_falcons_m3_dust2,de_dust2,0.510837131929976
0,-0.0729251251608944,-0.03444272445820429,0.2193972414112204,0.034853476838056174,0.02961811590823893,0.02350196237677543,-0.019766359907321895,-0.04733677638858075,0,1778931068.2829156,hltv_2394153_108057_mouz_vs_spirit_m2_nuke,de_nuke,0.46477953490695084
1,-0.0729251251608944,-0.03444272445820429,0.2193972414112204,0.034853476838056174,0.02961811590823893,0.02350196237677543,-0.019766359907321895,-0.04733677638858075,0,1778931068.2829156,hltv_2394153_108057_mouz_vs_spirit_m2_nuke,de_nuke,0.4663885939010201
1,0.22776003518168184,0.06069364161849711,0.11889628187997814,0.10615822502143685,-0.006544971748267736,-0.037474602610987895,-0.031176228474515177,-0.036884500197757575,0,1778941668.255329,hltv_2394154_108061_magic_vs_falcons_m1_ancient,de_ancient,0.5524216761172872
0,0.22776003518168184,0.06069364161849711,0.11889628187997814,0.10615822502143685,-0.006544971748267736,-0.037474602610987895,-0.031176228474515177,-0.036884500197757575,1,1778941668.255329,hltv_2394154_108061_magic_vs_falcons_m1_ancient,de_ancient,0.5501650408316183
1,0.18014031127736574,0.0589887640449438,0.00613698476427571,-0.009431417148241805,0.06329818628533229,0.04271606684413237,0.039264753095526184,0.03533306613527987,1,1778942670.7816467,hltv_2394154_108061_magic_vs_falcons_m2_dust2,de_dust2,0.5115019800846944
0,0.18014031127736574,0.0589887640449438,0.00613698476427571,-0.009431417148241805,0.06329818628533229,0.04271606684413237,0.039264753095526184,0.03533306613527987,0,1778942670.7816467,hltv_2394154_108061_magic_vs_falcons_m2_dust2,de_dust2,0.5090467487574462
1,-0.016766498044829242,0.240299823633157,0.024078563262240227,0.06557863998897495,0.06898912862508971,0.10191306804722572,0.015651602802799647,0.026005220017818687,1,1778971775.0,hltv_2394175_108078_betboom_vs_natus_vincere_m2_nuke,de_nuke,0.5166494083320575
0,-0.016766498044829242,0.240299823633157,0.024078563262240227,0.06557863998897495,0.06898912862508971,0.10191306804722572,0.015651602802799647,0.026005220017818687,0,1778971775.0,hltv_2394175_108078_betboom_vs_natus_vincere_m2_nuke,de_nuke,0.514188072243941
0,0.32681038036563576,-0.035031847133757954,-0.01850631986576401,-0.06378948388603323,-0.04791275927866934,-0.10069919101246028,0.03517998331439359,0.014799317295041692,1,1779010741.801478,hltv_2394155_108081_mouz_vs_magic_m2_inferno,de_inferno,0.5003984802196729
1,0.32681038036563576,-0.035031847133757954,-0.01850631986576401,-0.06378948388603323,-0.04791275927866934,-0.10069919101246028,0.03517998331439359,0.014799317295041692,1,1779010741.801478,hltv_2394155_108081_mouz_vs_magic_m2_inferno,de_inferno,0.5028907774341871
1,-0.08005641813599063,0.025462155563306554,0.02811911813879897,0.06924178174118722,0.06245155090362009,0.05384277110238428,-0.04908488875645978,-0.04057741280626992,0,1779027592.3799417,hltv_2394156_108087_spirit_vs_falcons_m3_ancient,de_ancient,0.5716593853806977
0,-0.08005641813599063,0.025462155563306554,0.02811911813879897,0.06924178174118722,0.06245155090362009,0.05384277110238428,-0.04908488875645978,-0.04057741280626992,0,1779027592.3799417,hltv_2394156_108087_spirit_vs_falcons_m3_ancient,de_ancient,0.5697568739553375
0,-0.09959279585811076,-0.1515151515151515,0.03642053841789017,0.0024009875781377255,-0.047592586141778415,-0.048385916929255174,0.002798108984950254,0.009703816003442056,1,1779035127.0,hltv_2394177_108090_legacy_vs_betboom_m2_nuke,de_nuke,0.4672106291961058
1,-0.09959279585811076,-0.1515151515151515,0.03642053841789017,0.0024009875781377255,-0.047592586141778415,-0.048385916929255174,0.002798108984950254,0.009703816003442056,1,1779035127.0,hltv_2394177_108090_legacy_vs_betboom_m2_nuke,de_nuke,0.4704801818206003
0,-0.11245768389256394,-0.13984895033282124,0.06374257556899698,0.1707298505138894,-0.017095110290659632,0.051528911871766225,-0.046489203004010105,-0.03370861498949895,1,1779048754.0,hltv_2394178_108099_gamerlegion_vs_natus_vincere_m2_anubis,de_anubis,0.5179149245838588
1,-0.11245768389256394,-0.13984895033282124,0.06374257556899698,0.1707298505138894,-0.017095110290659632,0.051528911871766225,-0.046489203004010105,-0.03370861498949895,1,1779048754.0,hltv_2394178_108099_gamerlegion_vs_natus_vincere_m2_anubis,de_anubis,0.5200930336121677
0,-0.13521141835411055,-0.0861718205068589,-0.005388741300952571,-0.026791138114794277,-0.03271146510571343,-0.051422073745014674,-0.015417132753164253,-0.019562485565102317,1,1779053733.0,hltv_2394178_108099_gamerlegion_vs_natus_vincere_m3_nuke,de_nuke,0.5135422453979909
1,-0.13521141835411055,-0.0861718205068589,-0.005388741300952571,-0.026791138114794277,-0.03271146510571343,-0.051422073745014674,-0.015417132753164253,-0.019562485565102317,0,1779053733.0,hltv_2394178_108099_gamerlegion_vs_natus_vincere_m3_nuke,de_nuke,0.5157460417734808
1,0.03215281919642673,0.0610717100078802,0.09249494005657677,0.12850440659422324,-0.10377589657678743,-0.10280326688007607,-0.02522412211604591,-0.06818634520770317,0,1779540552.0,hltv_2394225_108264_falcons_vs_mouz_m3_nuke,de_nuke,0.5140590206964998
0,0.03215281919642673,0.0610717100078802,0.09249494005657677,0.12850440659422324,-0.10377589657678743,-0.10280326688007607,-0.02522412211604591,-0.06818634520770317,0,1779540552.0,hltv_2394225_108264_falcons_vs_mouz_m3_nuke,de_nuke,0.5119561681755832
1,0.13933973422026957,-0.0625,-0.0019982283787491895,0.023670846010491298,0.05203723515683717,0.09704446913626374,0.02573152159022979,0.037256827275815474,0,1780505125.0,hltv_2394853_108687_tyloo_vs_sinners_m2_inferno,de_inferno,0.5187984799319103
0,0.13933973422026957,-0.0625,-0.0019982283787491895,0.023670846010491298,0.05203723515683717,0.09704446913626374,0.02573152159022979,0.037256827275815474,1,1780505125.0,hltv_2394853_108687_tyloo_vs_sinners_m2_inferno,de_inferno,0.5170717419084545
1,-0.029447382352427734,-0.0390625,-0.0010560173127923678,0.00036829210538774637,-0.03840547623914009,-0.008690705477723826,-0.020760392775641623,-0.022384453376004365,1,1780516133.0,hltv_2394854_108693_m80_vs_b8_m2_inferno,de_inferno,0.51124619837015
0,-0.029447382352427734,-0.0390625,-0.0010560173127923678,0.00036829210538774637,-0.03840547623914009,-0.008690705477723826,-0.020760392775641623,-0.022384453376004365,0,1780516133.0,hltv_2394854_108693_m80_vs_b8_m2_inferno,de_inferno,0.5100627575556945
1,-0.013248667616155396,-0.14604236343366778,-0.04958299119826581,-0.001596053192731095,-0.11851864001213613,-0.06828351486415762,-0.0024158895690280513,-0.049393473672470156,0,1780595174.0,hltv_2394860_108715_liquid_vs_heroic_m1_nuke,de_nuke,0.49878114439893684
0,-0.013248667616155396,-0.14604236343366778,-0.04958299119826581,-0.001596053192731095,-0.11851864001213613,-0.06828351486415762,-0.0024158895690280513,-0.049393473672470156,1,1780595174.0,hltv_2394860_108715_liquid_vs_heroic_m1_nuke,de_nuke,0.4982024086868819
0,-0.022736325752146822,0.007246376811594235,-0.12188932342961556,0.02479350632891103,-0.06655939433672486,-0.041769498085813095,0.01702486358823896,0.00784752593464394,0,1780595323.0,hltv_2394861_108714_m80_vs_nrg_m1_ancient,de_ancient,0.509426674946641
1,-0.022736325752146822,0.007246376811594235,-0.12188932342961556,0.02479350632891103,-0.06655939433672486,-0.041769498085813095,0.01702486358823896,0.00784752593464394,0,1780595323.0,hltv_2394861_108714_m80_vs_nrg_m1_ancient,de_ancient,0.5099996209564376
1,-0.022736325752146822,-0.09281650071123754,-0.005174236210472749,0.020506616236087738,-0.0932125214396356,-0.15846002915485757,-0.04593644409395142,-0.06807445991871702,1,1780599123.0,hltv_2394861_108714_m80_vs_nrg_m2_inferno,de_inferno,0.5130935743074345
0,-0.022736325752146822,-0.09281650071123754,-0.005174236210472749,0.020506616236087738,-0.0932125214396356,-0.15846002915485757,-0.04593644409395142,-0.06807445991871702,1,1780599123.0,hltv_2394861_108714_m80_vs_nrg_m2_inferno,de_inferno,0.5125749557165917
0,-0.013248667616155396,-0.13570498209052423,-0.005329982084273821,-0.012544476883955047,0.10685175079515569,0.12251960638472575,0.06856245664515576,0.07167646777999154,1,1780599572.0,hltv_2394860_108715_liquid_vs_heroic_m2_inferno,de_inferno,0.5027866070603594
1,-0.013248667616155396,-0.13570498209052423,-0.005329982084273821,-0.012544476883955047,0.10685175079515569,0.12251960638472575,0.06856245664515576,0.07167646777999154,0,1780599572.0,hltv_2394860_108715_liquid_vs_heroic_m2_inferno,de_inferno,0.5034304022353102
1,-0.040802357606784606,-0.009184894053315129,-0.12021899943892234,0.05331562202383272,-0.026653012663080566,0.0410587897420735,0.008988001913634303,-0.0013030495549553045,1,1780852777.0,hltv_2394885_108789_b8_vs_gamerlegion_m2_mirage,de_mirage,0.5246501353061258
0,-0.040802357606784606,-0.009184894053315129,-0.12021899943892234,0.05331562202383272,-0.026653012663080566,0.0410587897420735,0.008988001913634303,-0.0013030495549553045,0,1780852777.0,hltv_2394885_108789_b8_vs_gamerlegion_m2_mirage,de_mirage,0.5240849484399143
1,-0.13217423898385022,-0.12147461724415792,-0.13414463941822508,-0.09651264553004713,-0.023160474507928963,-0.04085878549783917,0.000965505288881563,0.018413821120685958,1,1780853928.0,hltv_2394888_108788_spirit_vs_9z_m1_mirage,de_mirage,0.5301619445405705
0,-0.13217423898385022,-0.12147461724415792,-0.13414463941822508,-0.09651264553004713,-0.023160474507928963,-0.04085878549783917,0.000965505288881563,0.018413821120685958,0,1780853928.0,hltv_2394888_108788_spirit_vs_9z_m1_mirage,de_mirage,0.5297039777231196
0,-0.20068578399411288,-0.11485076657897125,0.0006606629107531736,-0.04240382032829665,-0.09634664950156047,-0.12119827641833453,-0.05359382007339031,-0.055510783286100374,0,1780856706.0,hltv_2394888_108788_spirit_vs_9z_m2_nuke,de_nuke,0.525343584520183
1,-0.20068578399411288,-0.11485076657897125,0.0006606629107531736,-0.04240382032829665,-0.09634664950156047,-0.12119827641833453,-0.05359382007339031,-0.055510783286100374,0,1780856706.0,hltv_2394888_108788_spirit_vs_9z_m2_nuke,de_nuke,0.5258017494773153
0,-0.018696202870987368,-0.009350163627863561,-0.0034828567228192275,0.01778346756836352,0.06047619440377394,0.06357281551065236,0.04000334079188922,0.029874691417353272,1,1780857014.0,hltv_2394885_108789_b8_vs_gamerlegion_m3_nuke,de_nuke,0.49996942232005503
1,-0.018696202870987368,-0.009350163627863561,-0.0034828567228192275,0.01778346756836352,0.06047619440377394,0.06357281551065236,0.04000334079188922,0.029874691417353272,0,1780857014.0,hltv_2394885_108789_b8_vs_gamerlegion_m3_nuke,de_nuke,0.5003412782667206
0,0.04999651386825607,0.025482417804074453,0.30373865842782355,0.2874423467217718,0.1025929240220097,0.16552332429636835,-0.01562705125521724,0.039238885731518125,0,1780861805.0,hltv_2394887_108793_g2_vs_fut_m1_anubis,de_anubis,0.48982894990510867
1,0.04999651386825607,0.025482417804074453,0.30373865842782355,0.2874423467217718,0.1025929240220097,0.16552332429636835,-0.01562705125521724,0.039238885731518125,0,1780861805.0,hltv_2394887_108793_g2_vs_fut_m1_anubis,de_anubis,0.4901139345961183
0,0.04999651386825607,-0.015873015873015817,-0.001158734163310915,0.005944693917195931,-0.029289770984816776,-0.03449124354639094,-0.017006013722291435,-0.009504350767168879,0,1780865545.0,hltv_2394887_108793_g2_vs_fut_m2_overpass,de_overpass,0.49699025093337096
1,0.04999651386825607,-0.015873015873015817,-0.001158734163310915,0.005944693917195931,-0.029289770984816776,-0.03449124354639094,-0.017006013722291435,-0.009504350767168879,1,1780865545.0,hltv_2394887_108793_g2_vs_fut_m2_overpass,de_overpass,0.49820579826821954
0,0.04999651386825607,-0.015832042677680236,0.010046225675541254,0.014509529570425284,0.016729930940771964,0.07618703452616737,0.004846038430067756,0.033266969045465444,1,1780868520.0,hltv_2394887_108793_g2_vs_fut_m3_ancient,de_ancient,0.4928872873002972
1,0.04999651386825607,-0.015832042677680236,0.010046225675541254,0.014509529570425284,0.016729930940771964,0.07618703452616737,0.004846038430067756,0.033266969045465444,1,1780868520.0,hltv_2394887_108793_g2_vs_fut_m3_ancient,de_ancient,0.4947647390983175
0,-0.31513935426438733,-0.017271272339290433,0.022539532884918945,0.08318345543485361,0.015357750664956815,0.04817449919241057,0.04757944738247222,0.053078956187725346,1,1780923351.0,hltv_2394889_108803_astralis_vs_pain_m1_nuke,de_nuke,0.45198229382413047
1,-0.31513935426438733,-0.017271272339290433,0.022539532884918945,0.08318345543485361,0.015357750664956815,0.04817449919241057,0.04757944738247222,0.053078956187725346,1,1780923351.0,hltv_2394889_108803_astralis_vs_pain_m1_nuke,de_nuke,0.4539361159468436
1,-0.21838222449929526,0.04936974789915971,-0.0021233681444794428,-0.003864719517319204,-0.0590639677485254,-0.07936470550426139,-0.026212803503214754,-0.041344316092899513,1,1780926388.0,hltv_2394889_108803_astralis_vs_pain_m2_overpass,de_overpass,0.5080023406776744
0,-0.21838222449929526,0.04936974789915971,-0.0021233681444794428,-0.003864719517319204,-0.0590639677485254,-0.07936470550426139,-0.026212803503214754,-0.041344316092899513,0,1780926388.0,hltv_2394889_108803_astralis_vs_pain_m2_overpass,de_overpass,0.5077985932757578
0,0.10668461484948562,0.3677234927234927,-0.00220288877187802,-0.020065713815967168,0.05563945657599556,0.030850842171193216,0.03790029539114992,0.01901552138563012,0,1780926529.0,hltv_2394890_108804_mibr_vs_b8_m2_nuke,de_nuke,0.5003518349392866
1,0.10668461484948562,0.3677234927234927,-0.00220288877187802,-0.020065713815967168,0.05563945657599556,0.030850842171193216,0.03790029539114992,0.01901552138563012,1,1780926529.0,hltv_2394890_108804_mibr_vs_b8_m2_nuke,de_nuke,0.49923065305506376
1,0.0047502715043541595,0.261437908496732,-0.0033513241663427062,-0.0147183569643069,-0.012999045863137604,-0.029484814574199825,-0.01219163830090958,-0.009876888069587086,1,1780929912.0,hltv_2394890_108804_mibr_vs_b8_m3_ancient,de_ancient,0.5054110334929672
0,0.0047502715043541595,0.261437908496732,-0.0033513241663427062,-0.0147183569643069,-0.012999045863137604,-0.029484814574199825,-0.01219163830090958,-0.009876888069587086,1,1780929912.0,hltv_2394890_108804_mibr_vs_b8_m3_ancient,de_ancient,0.5060391157516237
0,0.4742807531879175,-0.09865900383141768,0.020498568729195865,0.07928824196347206,0.07721113358992532,0.13449428973601402,0.05931735367861263,0.06441814890867537,1,1780931748.0,hltv_2394891_108807_monte_vs_betboom_m1_nuke,de_nuke,0.5079941057358344
1,0.4742807531879175,-0.09865900383141768,0.020498568729195865,0.07928824196347206,0.07721113358992532,0.13449428973601402,0.05931735367861263,0.06441814890867537,1,1780931748.0,hltv_2394891_108807_monte_vs_betboom_m1_nuke,de_nuke,0.5071690637265377
0,0.08039719858681957,-0.047766749379652584,-0.16655074460765285,-0.1973045170661311,-0.17425466768954923,-0.17698661930915416,0.001887693156204795,-0.07108924127672622,1,1780934369.0,hltv_2394892_108806_tyloo_vs_9z_m1_overpass,de_overpass,0.5144829090059706
1,0.08039719858681957,-0.047766749379652584,-0.16655074460765285,-0.1973045170661311,-0.17425466768954923,-0.17698661930915416,0.001887693156204795,-0.07108924127672622,1,1780934369.0,hltv_2394892_108806_tyloo_vs_9z_m1_overpass,de_overpass,0.5137653147709275
1,0.4742807531879175,0.012195121951219523,0.008285803005026848,0.03740193692399463,0.022686391396391503,0.06804485702822483,0.01641640353289564,0.020533645609761897,0,1780934957.0,hltv_2394891_108807_monte_vs_betboom_m2_mirage,de_mirage,0.521692341002868
0,0.4742807531879175,0.012195121951219523,0.008285803005026848,0.03740193692399463,0.022686391396391503,0.06804485702822483,0.01641640353289564,0.020533645609761897,1,1780934957.0,hltv_2394891_108807_monte_vs_betboom_m2_mirage,de_mirage,0.522067522989569
1,0.08039719858681957,0.02184858838338427,0.009510315611329867,0.01034926401823491,0.03614067165288454,0.049860769757818946,0.02710594006710315,-0.018395088771794854,0,1780938041.0,hltv_2394892_108806_tyloo_vs_9z_m2_inferno,de_inferno,0.5248854460707588
0,0.08039719858681957,0.02184858838338427,0.009510315611329867,0.01034926401823491,0.03614067165288454,0.049860769757818946,0.02710594006710315,-0.018395088771794854,1,1780938041.0,hltv_2394892_108806_tyloo_vs_9z_m2_inferno,de_inferno,0.5252711349335475
0,0.4742807531879175,0.010869565217391353,-0.00469195152824442,-0.002503789445488347,-0.005711377463421319,-0.04746849397013675,-0.004655823009460935,-0.025358820174913144,1,1780938646.0,hltv_2394891_108807_monte_vs_betboom_m3_dust2,de_dust2,0.5198534975480027
1,0.4742807531879175,0.010869565217391353,-0.00469195152824442,-0.002503789445488347,-0.005711377463421319,-0.04746849397013675,-0.004655823009460935,-0.025358820174913144,0,1780938646.0,hltv_2394891_108807_monte_vs_betboom_m3_dust2,de_dust2,0.519284700678797
0,0.07500747748647199,-0.047169811320754707,-0.03565998118919411,0.027702958128027033,0.004369195311221263,0.061094836307585665,0.06297036602962125,0.00430426780311971,1,1780942484.0,hltv_2394894_108812_m80_vs_legacy_m1_dust2,de_dust2,0.5305170105709652
1,0.07500747748647199,-0.047169811320754707,-0.03565998118919411,0.027702958128027033,0.004369195311221263,0.061094836307585665,0.06297036602962125,0.00430426780311971,0,1780942484.0,hltv_2394894_108812_m80_vs_legacy_m1_dust2,de_dust2,0.5286125829430961
0,0.31434734397665764,0.017857142857142905,-0.4491135952616449,-0.3587825534366702,0.0375501463520565,0.07826010464983302,0.0888920615169429,0.13451966190701253,1,1781009060.0,hltv_2394895_108825_monte_vs_pain_m1_nuke,de_nuke,0.4861733024990207
1,0.31434734397665764,0.017857142857142905,-0.4491135952616449,-0.3587825534366702,0.0375501463520565,0.07826010464983302,0.0888920615169429,0.13451966190701253,0,1781009060.0,hltv_2394895_108825_monte_vs_pain_m1_nuke,de_nuke,0.4842476893196213
1,0.31434734397665764,0.016393442622950838,0.003906300546800079,-0.025255531346410343,-0.0979871345740656,-0.16578504886714499,-0.05540579496686843,-0.06681637279709596,1,1781013382.0,hltv_2394895_108825_monte_vs_pain_m2_dust2,de_dust2,0.5226600481704965
0,0.31434734397665764,0.016393442622950838,0.003906300546800079,-0.025255531346410343,-0.0979871345740656,-0.16578504886714499,-0.05540579496686843,-0.06681637279709596,1,1781013382.0,hltv_2394895_108825_monte_vs_pain_m2_dust2,de_dust2,0.5228137580707234
0,0.2877529366405927,0.03328544061302685,0.11952854680343628,0.10364935839689421,-0.03903037573854401,0.012504603912995405,0.02484679088802655,-0.01524809140960709,0,1781018469.0,hltv_2394896_108829_legacy_vs_tyloo_m1_mirage,de_mirage,0.5229595348592126
1,0.2877529366405927,0.03328544061302685,0.11952854680343628,0.10364935839689421,-0.03903037573854401,0.012504603912995405,0.02484679088802655,-0.01524809140960709,0,1781018469.0,hltv_2394896_108829_legacy_vs_tyloo_m1_mirage,de_mirage,0.5240816856999867
1,0.2877529366405927,-0.04040404040404039,-0.005897646773126652,0.02395934045225373,0.0005109652056957126,0.03982242509561407,0.005946640155806315,0.008615769253620897,1,1781021694.0,hltv_2394896_108829_legacy_vs_tyloo_m2_inferno,de_inferno,0.5375841378181441
0,0.2877529366405927,-0.04040404040404039,-0.005897646773126652,0.02395934045225373,0.0005109652056957126,0.03982242509561407,0.005946640155806315,0.008615769253620897,0,1781021694.0,hltv_2394896_108829_legacy_vs_tyloo_m2_inferno,de_inferno,0.5351401665531875
1,0.2961829283317777,-0.2272727272727273,0.003278981166614736,0.029861736737917255,0.025667398174811007,0.12391689959799296,0.02233792829248854,0.054620992974113824,1,1781033897.0,hltv_2394897_108830_big_vs_b8_m3_dust2,de_dust2,0.5334603576550742
0,0.2961829283317777,-0.2272727272727273,0.003278981166614736,0.029861736737917255,0.025667398174811007,0.12391689959799296,0.02233792829248854,0.054620992974113824,0,1781033897.0,hltv_2394897_108830_big_vs_b8_m3_dust2,de_dust2,0.5310215462219512
1,0.08311579030501795,-0.03881023348236462,-0.19020597948823403,-0.0839772462801785,-0.16476283901438143,-0.16117637322585388,0.022946845569270735,-0.07104218686260666,0,1781170709.0,hltv_2394903_108851_parivision_vs_9z_m1_overpass,de_overpass,0.5226853670669505
0,0.08311579030501795,-0.03881023348236462,-0.19020597948823403,-0.0839772462801785,-0.16476283901438143,-0.16117637322585388,0.022946845569270735,-0.07104218686260666,0,1781170709.0,hltv_2394903_108851_parivision_vs_9z_m1_overpass,de_overpass,0.520206957080001
0,0.00831433041013023,-0.07950125829329674,-0.06715049040209814,-0.04412105280422057,-0.10929531797860936,-0.12050906356426694,-0.09304050755576265,-0.08833420981959605,0,1781174454.0,hltv_2394903_108851_parivision_vs_9z_m2_dust2,de_dust2,0.5617068778631826
1,0.00831433041013023,-0.07950125829329674,-0.06715049040209814,-0.04412105280422057,-0.10929531797860936,-0.12050906356426694,-0.09304050755576265,-0.08833420981959605,0,1781174454.0,hltv_2394903_108851_parivision_vs_9z_m2_dust2,de_dust2,0.5636994704553397
1,0.04397545811420272,-0.08179913186648713,0.2933214539504033,0.3481987878348307,0.02697426626413013,0.06128405430560524,-0.03234712998250533,-0.0005261954557614357,0,1781175061.0,hltv_2394904_108852_the_mongolz_vs_betboom_m2_mirage,de_mirage,0.5227163088021994
0,0.04397545811420272,-0.08179913186648713,0.2933214539504033,0.3481987878348307,0.02697426626413013,0.06128405430560524,-0.03234712998250533,-0.0005261954557614357,0,1781175061.0,hltv_2394904_108852_the_mongolz_vs_betboom_m2_mirage,de_mirage,0.5232719254896462
0,0.10002512635439634,-0.14233193277310918,0.00011156925511784932,0.003624952027408035,0.0701458838543838,0.10630743321147385,0.04279088066318637,0.034973883167415454,0,1781178876.0,hltv_2394904_108852_the_mongolz_vs_betboom_m3_ancient,de_ancient,0.515676606424989
1,0.10002512635439634,-0.14233193277310918,0.00011156925511784932,0.003624952027408035,0.0701458838543838,0.10630743321147385,0.04279088066318637,0.034973883167415454,1,1781178876.0,hltv_2394904_108852_the_mongolz_vs_betboom_m3_ancient,de_ancient,0.5157331349267059
0,0.11995230472364199,-0.06235622740716401,0.08839784550120222,-0.023205949000104198,0.10037767413243404,0.11734550289903345,-0.0039413892042565735,0.032775471316151494,0,1781182457.0,hltv_2394905_108855_mouz_vs_legacy_m1_dust2,de_dust2,0.5163552568105095
