key,y,mtime,form_a,form_b,c2_n_a,c2_n_b,c1_early_winrate_gap,c1_mid_winrate_gap,c1_early_alive_end_gap,c1_mid_alive_end_gap,c1_early_future_kill_gap,c1_mid_future_kill_gap,c2_early_winrate_gap,c2_mid_winrate_gap,c2_early_alive_end_gap,c2_mid_alive_end_gap,c2_early_future_kill_gap,c2_mid_future_kill_gap
hltv_2394142_107935_the_mongolz_vs_falcons_m3_mirage,1,1778583891.3123326,-0.015915455305899568,0.009543358046899696,5,5,0.0030446924577106627,0.06903899711575506,-0.3003198682637326,-0.14900121621596846,-0.17617380749333256,-0.12020343002723599,0.01615109700034678,0.016312501849256145,0.0006311315912427284,0.009141333969986731,-0.0022809684285185483,-0.003449699352098712
hltv_2394145_107943_parivision_vs_g2_m2_dust2,0,1778592254.4147122,0.00917437627604123,-0.05394130047428991,5,5,0.006079548329465889,-0.04039084009823879,-0.0553255347524656,0.01732157939532314,-0.0317863402148858,0.002495522619083146,-0.05970039045607145,-0.0698184773530433,0.0073744655591485575,0.007552807485025681,0.016547138153541863,0.005667941869846649
hltv_2394145_107943_parivision_vs_g2_m1_mirage,1,1778592261.4684348,-0.005265941605287051,-0.047466537238923724,5,5,-0.007505970824477237,0.009290573043412076,0.19421049868737916,0.33142796223048865,0.1227095716736511,0.11996436866498089,-0.05012190032962538,-0.06419818229813362,0.0059012341636627275,0.004100729579574636,0.013250104534496654,0.002637190422438318
hltv_2394144_107942_furia_vs_gentle_mates_m1_nuke,1,1778592265.5279589,0.08868595175996202,,5,5,0.0027727309735549044,-0.009025815348776611,0.1736445078764812,0.2839924676422827,0.12439791434427128,0.15602742695930877,-0.025781624778837386,-0.02827623768153542,-0.004219545061531438,-0.007093495191271115,-0.0031625537400265524,-0.0037299435149828475
hltv_2394144_107942_furia_vs_gentle_mates_m2_overpass,0,1778592439.497722,0.08520207669508065,0.0372713947972316,5,5,0.04800171595250036,0.0036769211013581993,0.027875142495474015,-0.014112938473314407,0.050454839357973014,0.05731900446101973,-0.02052158876875959,-0.019727514049903194,-0.00636314069518279,-0.008753187199503965,-0.005311502910449684,-0.006663528765995852
hltv_2394144_107942_furia_vs_gentle_mates_m3_inferno,1,1778596011.3118124,0.07666199612762623,0.14310084364067324,5,5,-0.007311228181474394,-0.02259296535574634,0.17685971676824053,0.3327088159163628,0.11909187753989275,0.15561411501906353,-0.00901336093760624,-0.007752345374978875,-0.008655014376209802,-0.00902721093353015,-0.007848422337621341,-0.009256340227453086
hltv_2394159_107950_b8_vs_bc_game_m1_overpass,0,1778601708.0,-0.051959738930711104,-0.049249633666974,5,5,0.05049008139244299,0.01788120536098403,-0.1495057816085425,-0.22390293455306712,-0.03208281728908491,-0.03438233380662181,0.12282626498071869,0.10584494965556113,0.020098504039935794,0.02166568193202245,-0.025847452634422174,-0.014785408763985985
hltv_2394160_107951_faze_vs_nrg_m1_ancient,0,1778601914.0,-0.027292142288007512,-0.09439675898006736,5,5,-0.018424886157569875,-0.0023166707778909945,-0.12685634117208805,-0.21153261283177874,-0.06899966595534951,-0.08016542170918384,-0.030715725587141085,-0.043044032513660735,-0.007671962875602234,-0.0017333914027510833,0.004658538307367843,-0.0024965943089797493
hltv_2394159_107950_b8_vs_bc_game_m2_mirage,0,1778605746.0,-0.2677478575509637,-0.0257584725135201,5,5,-0.012983470795686625,-0.16766872846187597,-0.061932169255039526,-0.24100165402318624,-0.028608951046406372,-0.05621126896275119,0.02622751001639051,0.013533413615535173,0.002060889919061226,-0.007410915918484695,-0.009026385160514294,0.0004147470037040857
hltv_2394160_107951_faze_vs_nrg_m2_nuke,0,1778605870.0,-0.027292142288007512,-0.09439675898006736,5,5,-0.02024702925125499,-0.05716122521070505,0.07432036573412154,0.138311060483213,0.06578898813191197,0.09652326593366983,-0.029893629214094775,-0.04154137154754822,-0.016568510947789383,-0.015738220262724867,-0.00043012576834999816,-0.007561604386907728
hltv_2394157_107957_betboom_vs_vitality_m1_anubis,0,1778611901.0,0.24921579162398483,0.10219094089654716,5,5,-0.0009048624449210507,0.010264229038707995,-0.13706131763652368,-0.15553181756796675,-0.0705048519349688,-0.07858181865894553,0.044346412740782826,-0.0036698552809994456,0.05101670910160849,0.0528039418006363,-0.0047666279800480105,-0.007299518091095469
hltv_2394157_107957_betboom_vs_vitality_m2_overpass,1,1778615648.0,0.2378691336198429,0.12695962746128805,5,5,0.06431428192934296,0.06347985390539918,0.09634950881111526,0.14787712262042552,0.10353283888434767,0.060662090789599665,0.022137823159117054,-0.023831579841334716,0.03774060273603802,0.0370096312118014,-0.004612269368329036,-0.0004026980669691871
hltv_2394161_107961_natus_vincere_vs_gamerlegion_m1_inferno,0,1778622336.0,-0.10066519213941484,0.036288677060635315,5,5,0.0029823364482235437,-0.004039427262774897,-0.10978198718952292,-0.22409930927956634,-0.07507354370113029,-0.10702257083297978,-0.05209252681579302,-0.06033836315710156,-0.017965463520090208,-0.034645685718814934,0.0038966559036147097,-0.0013642116062645981
hltv_2394163_107964_passion_ua_vs_sinners_m2_mirage,0,1778630714.0,-0.31196120560686313,,5,5,0.0018838944813343583,0.0021556860137562084,0.2434104799547365,0.2723672874044999,0.15418702827057623,0.14956226782787702,-0.25615961213574195,-0.11611523313417921,-0.10141070326085766,-0.057015024891456545,0.028712225962069404,-0.004827456306000899
hltv_2394162_107963_astralis_vs_legacy_m1_dust2,0,1778633033.0,-0.014815085785140587,,5,5,0.0004105541740526686,-0.04687701993269061,-0.04480024435270308,0.03802505804024725,-0.02529558275080851,0.02001393441384608,-0.041203033160917335,0.018598131649734673,-0.037878522311549645,-0.01247453817863542,0.00393113058332073,0.001436521085555753
hltv_2394162_107963_astralis_vs_legacy_m2_nuke,0,1778636299.0,-0.021967677766043407,0.21985947611301987,5,5,0.008006628038859653,0.005021937756459455,-0.15837274151725117,-0.40451114475669225,-0.0958419247289441,-0.1870772290750654,-0.05403731745115281,0.004668645211577116,-0.041188086017317216,-0.023556157344031436,0.004613951636999125,0.0011150086161771933
hltv_2394164_107966_liquid_vs_m80_m1_dust2,0,1778637246.0,-0.16507975035944858,,5,5,0.0033949008929821667,-0.007270060190862515,-0.167167727995431,-0.3404549611105535,-0.10804597051760323,-0.17597420205252123,0.038926382315928265,0.058939083852061536,0.016330024874518068,0.04218089964028282,0.009820425516618991,-0.0011940300228382439
hltv_2394164_107966_liquid_vs_m80_m2_inferno,1,1778641211.0,-0.16507975035944858,,5,5,0.004923293364221704,-0.1388625597000866,-0.10936915065853858,-0.18261676120732123,-0.05965832212418426,-0.048379771854157316,-0.0015868233328001358,0.031232806932613544,-0.011672873117788585,-0.012361636469459092,-0.0018024707843216636,-0.0234429984343561
hltv_2394146_107970_gentle_mates_vs_magic_m2_inferno,0,1778658964.1682682,-0.013303965626362815,-0.23841102344499823,5,5,0.0068991013973953574,0.018898216410254964,-0.10473098909527195,-0.13125381213045967,-0.06319748582046547,-0.06545562206362432,-0.051126120531923336,-0.008268706224788536,0.0019316562909503787,5.074056814152739e-05,0.036495162489231014,0.02033435317982296
